Product_URL,shortDescription,longDescription,productName,itemDimFriendlyDesc,unitWeightLbs,dimensionalImage,productWidthIn,productHeightIn,productDepthIn,fabricDetails,additionalDimensions,assemblyInstructions,prop65Statement,packageItemDetails,error
https://www.ashleyfurniture.com/p/amazonia_teak_finish_lounger_with_light_gray_cushion/P600000562.html,"Perfect for letting you relax while you soak up the sun, an outdoor lounger like this is a great option for rounding out any patio or deck in resort-worthy style. Crafted from solid teak wood, this lounge chair is a great option for outdoor living, thanks to teak wood’s natural resilience to weather, water, and decay. Perfect for a contemporary look, the piece features a clean-lined silhouette, as well as an adjustable back that allows you to shift between five reclining positions.","Includes 1 patio lounger with cushion | Materials: Frames made of wood with teak finish; 100% FSC® Certified | All wood is FSC Certified. Your purchase of this product helps support forests and ecosystems worldwide | Dimensions: 75.5"" L x 23"" W x 34"" H  | Easy assembly: Manual guide is provided inside the box | Warranty: 1-year limited manufacturer's warranty | Sturdy and durable: Amazonia collection products can be left outside throughout the year and can withstand all types of weather | Modern design: Designed with a contemporary influence, this item is durable, lightweight but also sturdy. Its design is timeless and elegant, making it an excellent product to create a cozy environment",Amazonia Teak Finish Lounger with Light Gray Cushion,"23""W x 75""D x 34""H",46.0,{},23.0,34.0,75.0,,,['https://www.ashleydirect.com/GraphicsVault/Assembly_Instr/P600000562.pdf'],,[],
https://www.ashleyfurniture.com/p/maiden_weaving_barrel_patio_dining_chair_set_of_2/P600011477.html,"Introducing the Maiden Patio Seating Collection by Jennifer Taylor Home, where comfort meets style in the great outdoors. Each piece features a durable powder-coated aluminum frame and chic barrel back design, offering both durability and aesthetic appeal. Sink into relaxation with the cushioned seat, upholstered in high-quality outdoor UV and waterproof fabric, ensuring lasting comfort and easy maintenance. The intricate rope weaving adds a touch of sophistication to any outdoor space, available in an array of fun and neutral colors to suit your style.","Durable powder-coated aluminum frame for long-lasting use | Comfortable barrel back design for relaxed lounging | High-quality outdoor UV and waterproof fabric for all-weather use | Chic rope weaving adds a stylish touch to any patio or California room | Available as a set of 2 for versatile seating options | Suitable for both indoor and outdoor use, perfect for any occasion",Maiden Weaving Barrel Patio Dining Chair Set of 2,"24""W x 24""D x 30.5""H",46.0,{},24.0,30.5,24.0,,,[],,[],
https://www.ashleyfurniture.com/p/weaver_outdoor_sling_chaise_lounge/P600009181.html,"Relax and soak up some sun on the Weaver Sling Chaise Lounge. With a sturdy, powder coated steel frame and all-weather Textilene sling fabric, this chaise lounge is ready to face the elements. Featuring a six-position adjustable back and wheels for mobility, the Weaver Chaise Lounge adapts quickly to your needs, making it a must have for any outdoor oasis.","Modern design | Constructed of sturdy weather-resistant steel | Matte black powder coated finish | UV and rust-resistant | Light gray Textilene sling fabric | Woven Textilene fabric is breathable, durable and fade-resistant | 6-position adjustable backrest | 2 wheels on back legs for mobility | Assembly required",Weaver Outdoor Sling Chaise Lounge,"24.75""W x 77.5""D x 36.5""H",23.1,{},24.75,36.5,77.5,,,[],,[],
https://www.ashleyfurniture.com/p/visola_outdoor_sofa_loveseat_and_2_lounge_chairs_with_coffee_table_and_end_table/APG-P802-6P.html,"It’s the dawn of a new day for gray. Embrace the style trend with the Visola outdoor set. Each piece is crafted of HDPE material, combining the exceptional durability and weather resistance you need with the “wood look” you love. The tables and comfortably cushioned seats take alfresco living to a whole new level. Slatted table tops infuse a plank-style, farmhouse-inspired touch and naturally shed rainwater. Rest assured, the thick cushions on the sofa, loveseat and lounge chairs are wrapped in Nuvella® high-performance fabric that’s fade-resistant, stain-resistant and a breeze to keep clean.",Estimated Assembly Time: 135 Minutes,"Visola Outdoor Sofa, Loveseat and 2 Lounge Chairs with Coffee Table and End Table","80""W x 33""D x 37""H",432.0,{},79.75,37.0,32.5,,"[{""DimensionDescription"":""Arm height"",""AlternativeDimensionInch"":""24.25"",""WidthInch"":""0"",""HeightInch"":""0"",""DepthInch"":""0""},{""DimensionDescription"":""Distance between arms"",""AlternativeDimensionInch"":""73.63"",""WidthInch"":""0"",""HeightInch"":""0"",""DepthInch"":""0""},{""DimensionDescription"":""Seat width"",""AlternativeDimensionInch"":""71.75"",""WidthInch"":""0"",""HeightInch"":""0"",""DepthInch"":""0""},{""DimensionDescription"":""Seat depth"",""AlternativeDimensionInch"":""16.5"",""WidthInch"":""0"",""HeightInch"":""0"",""DepthInch"":""0""},{""DimensionDescription"":""Seat height"",""AlternativeDimensionInch"":""19.88"",""WidthInch"":""0"",""HeightInch"":""0"",""DepthInch"":""0""},{""DimensionDescription"":""Seat width"",""AlternativeDimensionInch"":""48"",""WidthInch"":""0"",""HeightInch"":""0"",""DepthInch"":""0""},{""DimensionDescription"":""Seat depth"",""AlternativeDimensionInch"":""18"",""WidthInch"":""0"",""HeightInch"":""0"",""DepthInch"":""0""},{""DimensionDescription"":""Seat height"",""AlternativeDimensionInch"":""20.5"",""WidthInch"":""0"",""HeightInch"":""0"",""DepthInch"":""0""},{""DimensionDescription"":""Arm height"",""AlternativeDimensionInch"":""24.13"",""WidthInch"":""0"",""HeightInch"":""0"",""DepthInch"":""0""},{""DimensionDescription"":""Distance between arms"",""AlternativeDimensionInch"":""48"",""WidthInch"":""0"",""HeightInch"":""0"",""DepthInch"":""0""},{""DimensionDescription"":""Arm height"",""AlternativeDimensionInch"":""24.5"",""WidthInch"":""0"",""HeightInch"":""0"",""DepthInch"":""0""},{""DimensionDescription"":""Seat width"",""AlternativeDimensionInch"":""23"",""WidthInch"":""0"",""HeightInch"":""0"",""DepthInch"":""0""},{""DimensionDescription"":""Seat depth"",""AlternativeDimensionInch"":""18"",""WidthInch"":""0"",""HeightInch"":""0"",""DepthInch"":""0""},{""DimensionDescription"":""Seat height"",""AlternativeDimensionInch"":""19.25"",""WidthInch"":""0"",""HeightInch"":""0"",""DepthInch"":""0""}]","['https://www.ashleydirect.com/GraphicsVault/Assembly_Instr/P802-838_AIS.pdf', 'https://www.ashleydirect.com/GraphicsVault/Assembly_Instr/P802-835_AIS.pdf', 'https://www.ashleydirect.com/GraphicsVault/Assembly_Instr/P802-820_AIS.pdf', 'https://www.ashleydirect.com/GraphicsVault/Assembly_Instr/P802-701_AIS.pdf', 'https://www.ashleydirect.com/GraphicsVault/Assembly_Instr/P802-702_AIS.pdf']",,"[{""shortDescription"":""It’s the dawn of a new day for gray. Embrace the style trend with the Visola outdoor sofa. Crafted of HDPE material that combines the exceptional durability and weather resistance you need with the “wood look” you love, this comfortably cushioned sofa takes outdoor living to a whole new level. Rest assured, the thick seat and back cushions and throw pillows are wrapped in our exclusive Nuvella® high-performance fabric that’s fade resistant, stain resistant and a breeze to clean."",""longDescription"":""Made of HDPE material | Gray finish with textured wood look | Seat/back cushions and throw pillows covered in solution-dyed Nuvella® (polyester) high-performance fabric | All-weather foam cushion core wrapped in soft polyester | 2 throw pillows included | Clean fabric with mild soap and water, let air dry; for stubborn stains, use a solution of 4 oz. bleach to 28 oz. water | Imported fabric and fill | Assembly required | Estimated Assembly Time: 30 Minutes"",""productName"":""Visola Outdoor Sofa with Cushion"",""itemDimFriendlyDesc"":""80\""W x 33\""D x 37\""H"",""unitWeightLbs"":""144"",""dimensionalImage"":{},""productWidthIn"":""79.75"",""productHeightIn"":""37"",""productDepthIn"":""32.5"",""fabricDetails"":null,""additionalDimensions"":""[{\""DimensionDescription\"":\""Arm height\"",\""AlternativeDimensionInch\"":\""24.25\"",\""WidthInch\"":\""0\"",\""HeightInch\"":\""0\"",\""DepthInch\"":\""0\""},{\""DimensionDescription\"":\""Distance between arms\"",\""AlternativeDimensionInch\"":\""73.63\"",\""WidthInch\"":\""0\"",\""HeightInch\"":\""0\"",\""DepthInch\"":\""0\""},{\""DimensionDescription\"":\""Seat width\"",\""AlternativeDimensionInch\"":\""71.75\"",\""WidthInch\"":\""0\"",\""HeightInch\"":\""0\"",\""DepthInch\"":\""0\""},{\""DimensionDescription\"":\""Seat depth\"",\""AlternativeDimensionInch\"":\""16.5\"",\""WidthInch\"":\""0\"",\""HeightInch\"":\""0\"",\""DepthInch\"":\""0\""},{\""DimensionDescription\"":\""Seat height\"",\""AlternativeDimensionInch\"":\""19.88\"",\""WidthInch\"":\""0\"",\""HeightInch\"":\""0\"",\""DepthInch\"":\""0\""}]"",""assemblyInstructions"":[""https://www.ashleydirect.com/GraphicsVault/Assembly_Instr/P802-838_AIS.pdf""]},{""shortDescription"":""It’s the dawn of a new day for gray. Embrace the style trend with the Visola outdoor loveseat. Crafted of HDPE material that combines the exceptional durability and weather resistance you need with the “wood look” you love, this comfortably cushioned loveseat takes outdoor living to a whole new level. Rest assured, the thick seat and back cushions and throw pillows are wrapped in our exclusive Nuvella® high-performance fabric that’s fade resistant, stain resistant and a breeze to clean."",""longDescription"":""Made of HDPE material | Gray finish with textured wood look | Seat/back cushions and throw pillows covered in solution-dyed Nuvella® (polyester) high-performance fabric | All-weather foam cushion core wrapped in soft polyester | 2 throw pillows included | Clean fabric with mild soap and water, let air dry; for stubborn stains, use a solution of 4 oz. bleach to 28 oz. water | Imported fabric and fill | Assembly required | Estimated Assembly Time: 30 Minutes"",""productName"":""Visola Outdoor Loveseat with Cushion"",""itemDimFriendlyDesc"":""54\""W x 33\""D x 37\""H"",""unitWeightLbs"":""103"",""dimensionalImage"":{},""productWidthIn"":""54"",""productHeightIn"":""37"",""productDepthIn"":""32.5"",""fabricDetails"":null,""additionalDimensions"":""[{\""DimensionDescription\"":\""Seat width\"",\""AlternativeDimensionInch\"":\""48\"",\""WidthInch\"":\""0\"",\""HeightInch\"":\""0\"",\""DepthInch\"":\""0\""},{\""DimensionDescription\"":\""Seat depth\"",\""AlternativeDimensionInch\"":\""18\"",\""WidthInch\"":\""0\"",\""HeightInch\"":\""0\"",\""DepthInch\"":\""0\""},{\""DimensionDescription\"":\""Seat height\"",\""AlternativeDimensionInch\"":\""20.5\"",\""WidthInch\"":\""0\"",\""HeightInch\"":\""0\"",\""DepthInch\"":\""0\""},{\""DimensionDescription\"":\""Arm height\"",\""AlternativeDimensionInch\"":\""24.13\"",\""WidthInch\"":\""0\"",\""HeightInch\"":\""0\"",\""DepthInch\"":\""0\""},{\""DimensionDescription\"":\""Distance between arms\"",\""AlternativeDimensionInch\"":\""48\"",\""WidthInch\"":\""0\"",\""HeightInch\"":\""0\"",\""DepthInch\"":\""0\""}]"",""assemblyInstructions"":[""https://www.ashleydirect.com/GraphicsVault/Assembly_Instr/P802-835_AIS.pdf""]},{""shortDescription"":""It’s the dawn of a new day for gray. Embrace the style trend with the Visola outdoor lounge chair. Crafted of HDPE material that combines the exceptional durability and weather resistance you need with the “wood look” you love, this comfortably cushioned outdoor chair takes outdoor living to a whole new level. Rest assured, the thick seat and back cushions are wrapped in our exclusive Nuvella® high-performance fabric that’s fade resistant, stain resistant and a breeze to clean."",""longDescription"":""Set of 2 | Made of HDPE material | Gray finish with textured wood look | Seat/back cushions covered in solution-dyed Nuvella® (polyester) high-performance fabric | All-weather foam cushion core wrapped in soft polyester | Clean fabric with mild soap and water, let air dry; for stubborn stains, use a solution of 4 oz. bleach to 28 oz. water | Imported fabric and fill | Assembly required | Estimated Assembly Time: 45 Minutes"",""productName"":""Visola Lounge Chair with Cushion (Set of 2)"",""itemDimFriendlyDesc"":""30\""W x 33\""D x 37\""H"",""unitWeightLbs"":""112"",""dimensionalImage"":{""src"":""https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/P802-820-Visola-DIM?"",""alt"":""Visola Lounge Chair with Cushion (Set of 2), , large""},""productWidthIn"":""30"",""productHeightIn"":""37"",""productDepthIn"":""32.5"",""fabricDetails"":null,""additionalDimensions"":""[{\""DimensionDescription\"":\""Arm height\"",\""AlternativeDimensionInch\"":\""24.5\"",\""WidthInch\"":\""0\"",\""HeightInch\"":\""0\"",\""DepthInch\"":\""0\""},{\""DimensionDescription\"":\""Seat width\"",\""AlternativeDimensionInch\"":\""23\"",\""WidthInch\"":\""0\"",\""HeightInch\"":\""0\"",\""DepthInch\"":\""0\""},{\""DimensionDescription\"":\""Seat depth\"",\""AlternativeDimensionInch\"":\""18\"",\""WidthInch\"":\""0\"",\""HeightInch\"":\""0\"",\""DepthInch\"":\""0\""},{\""DimensionDescription\"":\""Seat height\"",\""AlternativeDimensionInch\"":\""19.25\"",\""WidthInch\"":\""0\"",\""HeightInch\"":\""0\"",\""DepthInch\"":\""0\""}]"",""assemblyInstructions"":[""https://www.ashleydirect.com/GraphicsVault/Assembly_Instr/P802-820_AIS.pdf""]},{""shortDescription"":""It’s the dawn of a new day for gray. Embrace the style trend with the Visola outdoor coffee table. Crafted of HDPE material that combines the exceptional durability and weather resistance you need with the “wood look” you love, the rectangular table takes alfresco living to a whole new level. Its slatted top infuses a plank-style, farmhouse-inspired touch that naturally sheds rainwater."",""longDescription"":""Made of HDPE material | Gray finish with textured wood look | Slatted top | Assembly required | Estimated Assembly Time: 15 Minutes"",""productName"":""Visola Outdoor Coffee Table"",""itemDimFriendlyDesc"":""48\""W x 24\""D x 18\""H"",""unitWeightLbs"":""46"",""dimensionalImage"":{},""productWidthIn"":""48"",""productHeightIn"":""18.13"",""productDepthIn"":""24.13"",""fabricDetails"":null,""additionalDimensions"":null,""assemblyInstructions"":[""https://www.ashleydirect.com/GraphicsVault/Assembly_Instr/P802-701_AIS.pdf""]},{""shortDescription"":""It’s the dawn of a new day for gray. Embrace the style trend with the Visola outdoor end table. Crafted of HDPE material that combines the exceptional durability and weather resistance you need with the “wood look” you love, the rectangular table takes alfresco living to a whole new level. Its slatted top infuses a plank-style, farmhouse-inspired touch that naturally sheds rainwater."",""longDescription"":""Made of HDPE material | Gray finish with textured wood look | Slatted top | Assembly required | Estimated Assembly Time: 15 Minutes"",""productName"":""Visola Outdoor End Table"",""itemDimFriendlyDesc"":""21\""W x 22\""D x 23\""H"",""unitWeightLbs"":""27"",""dimensionalImage"":{},""productWidthIn"":""21.38"",""productHeightIn"":""23.13"",""productDepthIn"":""21.5"",""fabricDetails"":null,""additionalDimensions"":null,""assemblyInstructions"":[""https://www.ashleydirect.com/GraphicsVault/Assembly_Instr/P802-702_AIS.pdf""]}]",
https://www.ashleyfurniture.com/p/coastline_bay_outdoor_chaise_lounge_with_cushion/P784-815.html,"Who says the great outdoors isn’t made for luxury living? The Coastline Bay cushioned  chaise lounge offers all the high-end design, plush comfort and durability you could ask for, and then some. Its all-weather, rust-proof aluminum frame provides the easy-breezy wicker look you love without the high maintenance. Rest assured, the high-performing Nuvella® fabric is made to stand up to the elements.","All-weather resin wicker handwoven over rust-free aluminum frame | Nuvella® (solution-dyed polyester) high-performance fabric | Stainless steel hardware | Designed to withstand the harsh elements of the outdoors | Clean fabric with mild soap and water, let air dry; for stubborn stains, use a solution of 4 oz. bleach to 28 oz. water | Assembly required | Estimated Assembly Time: 15 Minutes",Coastline Bay Outdoor Chaise Lounge with Cushion,"29""W x 77""D x 18""H",62.0,{},28.13,17.25,76.88,,"[{""DimensionDescription"":""Adjustable height (min)"",""AlternativeDimensionInch"":""17.25"",""WidthInch"":""0"",""HeightInch"":""0"",""DepthInch"":""0""},{""DimensionDescription"":""Adjustable height (max)"",""AlternativeDimensionInch"":""42.63"",""WidthInch"":""0"",""HeightInch"":""0"",""DepthInch"":""0""}]",['https://www.ashleydirect.com/GraphicsVault/Assembly_Instr/P784-815_AIS.pdf'],,[],
https://www.ashleyfurniture.com/p/manhattan_comfort_benson_outdoor_rocking_chair_with_ottoman_and_coffee_table/P6001487CN.html,"Embrace the soothing allure of the Benson Collection, where outdoor relaxation meets unparalleled comfort. Sink into the plush chair and matching foot ottoman, both meticulously designed for your utmost comfort under the sun. With a rust-resistant steel frame encased in PE rattan rope and removable cushions clad in high-quality waterproof fabric with UV-resistant coating, every moment spent lounging becomes a seamless blend of style and durability. Moreover, the coffee table, featuring removable tempered glass, adds a touch of practical elegance to your outdoor haven.","Modern 3-Piece Outdoor Conversation Patio Set with 1 Chair, 1 Foot Ottoman, and 1 End Table. | Upon Assembly, Chair Dimensions Measure: 40.15 in. Length, 31.49 in. Height, 34.64 in. Depth. Foot Ottoman Dimensions Measure: 23.62 in. Length, 16.14 in. Height, 13.38 in. Depth. Table Dimensions Measure: 17.71 in. Length, 17.71 in. Height, 17.71 in. Depth. | Features Removeable Cushions with Zipper for Easy Cleaning and Care. | Made of High Quality Water Proof Fabric with a UV Resistant Coating. | Coffee Table Includes Removeable Tempered Glass. | Tufted Upholstery for Extra Beauty and Comfort. | Frame Made of Rust Resistant Steel Wrapped in PE Rattan Rope Perfect for Outdoor Weather. | Home Assembly Required. All Hardware Included",Manhattan Comfort Benson Outdoor Rocking Chair With Ottoman And Coffee Table,"163""W x 34.75""D x 31.5""H",46.29,{},162.96,31.49,34.64,,,['https://www.ashleydirect.com/GraphicsVault/Assembly_Instr/P6001487CN.pdf'],,[],
https://www.ashleyfurniture.com/p/visola_arm_chair_with_cushion_set_of_2/P802-601A.html,"It’s the dawn of a new day for gray. Embrace the style trend with the Visola outdoor arm chair. Crafted of HDPE material that combines the exceptional durability and weather resistance you need with the “wood look” you love, this comfortably cushioned outdoor chair takes outdoor living to a whole new level. Rest assured, the thick seat cushion is wrapped in our exclusive Nuvella® high-performance fabric that’s fade resistant, stain resistant and a breeze to clean.","Set of 2 | Made of durable and sturdy HDPE material | Designed to withstand the harsh elements of the outdoors | Gray finish with textured wood look | Seat cushion covered in solution-dyed Nuvella® (polyester) high-performance fabric | All-weather foam cushion core wrapped in soft polyester | Clean fabric with mild soap and water, let air dry; for stubborn stains, use a solution of 4 oz. bleach to 28 oz. water | Imported fabric and fill | Assembly required | Estimated Assembly Time: 30 Minutes",Visola Arm Chair with Cushion (Set of 2),"25""W x 24""D x 37""H",75.0,{},24.75,37.13,24.25,,"[{""DimensionDescription"":""Arm height"",""AlternativeDimensionInch"":""25.38"",""WidthInch"":""0"",""HeightInch"":""0"",""DepthInch"":""0""},{""DimensionDescription"":""Seat width"",""AlternativeDimensionInch"":""19.5"",""WidthInch"":""0"",""HeightInch"":""0"",""DepthInch"":""0""},{""DimensionDescription"":""Seat depth"",""AlternativeDimensionInch"":""17.75"",""WidthInch"":""0"",""HeightInch"":""0"",""DepthInch"":""0""},{""DimensionDescription"":""Seat height"",""AlternativeDimensionInch"":""19.5"",""WidthInch"":""0"",""HeightInch"":""0"",""DepthInch"":""0""},{""DimensionDescription"":""Footrest height"",""AlternativeDimensionInch"":""5.5"",""WidthInch"":""0"",""HeightInch"":""0"",""DepthInch"":""0""}]",['https://www.ashleydirect.com/GraphicsVault/Assembly_Instr/P802-601A_AIS.pdf'],,[],
https://www.ashleyfurniture.com/p/tranquilbreeze_branch_outdoor_bench/P600011556.html,"Nestled in a tranquil garden setting, our outdoor bench combines timeless charm with robust durability. Crafted from weather-resistant metal, it withstands the elements effortlessly. Plush cushions in serene hues offer luxurious comfort, complementing its elegant design. With a brushed powder coating for lasting beauty, curved armrests ensure ergonomic support. The intricately patterned backrest adds artistic flair, while sturdy metal legs provide stability. Spacious seating accommodates gatherings large and small, perfect for enhancing outdoor spaces.","Elegant brushed powder coating for enduring beauty. | Weather-resistant material ensures durability in any climate. | Curved armrests provide ergonomic comfort. | Intricate backrest pattern adds artistic sophistication. | Sturdy metal legs for stability and modern aesthetic. | Spacious seating for multiple persons, ideal for gatherings.",TranquilBreeze Branch Outdoor Bench,"50""W x 24""D x 34""H",36.0,{},50.0,34.0,24.0,,,[],,[],
https://www.ashleyfurniture.com/p/paradise_trail_outdoor_fire_pit_table_and_4_chairs/APG-P750-3P.html,"Pretty enough for trendy interiors, yet durable enough to weather the elements, the Paradise Trail outdoor package rises to the challenge beautifully. Merging high style with low maintenance, this set is perfectly suited for alfresco living.",Estimated Assembly Time: 105 Minutes,Paradise Trail Outdoor Fire Pit Table and 4 Chairs,"48""W x 48""D x 25""H",312.0,"{'src': 'https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/P750-776-Paradise-Trail-DIM?', 'alt': 'Paradise Trail Outdoor Fire Pit Table and 4 Chairs, , large'}",47.75,25.13,47.75,,"[{""DimensionDescription"":""Top to floor"",""AlternativeDimensionInch"":""23.5"",""WidthInch"":""0"",""HeightInch"":""0"",""DepthInch"":""0""},{""DimensionDescription"":""Door opening"",""AlternativeDimensionInch"":""0"",""WidthInch"":""16"",""HeightInch"":""17.5"",""DepthInch"":""19""},{""DimensionDescription"":""Arm height"",""AlternativeDimensionInch"":""23.63"",""WidthInch"":""0"",""HeightInch"":""0"",""DepthInch"":""0""},{""DimensionDescription"":""Distance between arms"",""AlternativeDimensionInch"":""26.13"",""WidthInch"":""0"",""HeightInch"":""0"",""DepthInch"":""0""},{""DimensionDescription"":""Seat width"",""AlternativeDimensionInch"":""26"",""WidthInch"":""0"",""HeightInch"":""0"",""DepthInch"":""0""},{""DimensionDescription"":""Seat depth"",""AlternativeDimensionInch"":""21"",""WidthInch"":""0"",""HeightInch"":""0"",""DepthInch"":""0""},{""DimensionDescription"":""Seat height"",""AlternativeDimensionInch"":""19.5"",""WidthInch"":""0"",""HeightInch"":""0"",""DepthInch"":""0""}]","['https://www.ashleydirect.com/GraphicsVault/Assembly_Instr/P750,P751-776_i.pdf', 'https://www.ashleydirect.com/GraphicsVault/Assembly_Instr/P750-821_i.pdf']",,"[{""shortDescription"":""Turn your backyard space into your own piece of paradise with the Paradise Trail outdoor table with fire pit. Though this outdoor table looks remarkably like wood, it’s made of sturdy, rust-proof aluminum that’s perfectly suited for alfresco living. Enhancing the rustically refined aesthetic: side panels accented with all-weather, handwoven resin wicker. The result may look high maintenance, but rest assured, this outdoor fire pit table is anything but. With the press of a button, ignite a flickering flame that dances over a bed of glass beads. And with room for up to eight, it’s one highly accommodating outdoor bar table."",""longDescription"":""48\"" round fire pit with CSA-approved 55,000 BTU stainless steel burner, glass beads, burner cover and protective all-weather cover | All-weather, handwoven resin wicker over rust-free aluminum frame | Aluminum wood-look top | Door conceals gas propane tank (not included) | Convertible to natural gas | Battery-operated ignition system with adjustable flame control; battery included | Assembly required | Assembly of fire pit table provided with in-home delivery; connection to propane tank or connector hose not provided | Estimated Assembly Time: 45 Minutes"",""productName"":""Paradise Trail Fire Pit Table"",""itemDimFriendlyDesc"":""48\""W x 48\""D x 25\""H"",""unitWeightLbs"":""94"",""dimensionalImage"":{""src"":""https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/P750-776-Paradise-Trail-DIM?"",""alt"":""Paradise Trail Fire Pit Table, , large""},""productWidthIn"":""47.75"",""productHeightIn"":""25.13"",""productDepthIn"":""47.75"",""fabricDetails"":null,""additionalDimensions"":""[{\""DimensionDescription\"":\""Top to floor\"",\""AlternativeDimensionInch\"":\""23.5\"",\""WidthInch\"":\""0\"",\""HeightInch\"":\""0\"",\""DepthInch\"":\""0\""},{\""DimensionDescription\"":\""Door opening\"",\""AlternativeDimensionInch\"":\""0\"",\""WidthInch\"":\""16\"",\""HeightInch\"":\""17.5\"",\""DepthInch\"":\""19\""}]"",""assemblyInstructions"":[""https://www.ashleydirect.com/GraphicsVault/Assembly_Instr/P750,P751-776_i.pdf""]},{""shortDescription"":""Pretty enough for trendy interiors, yet durable enough to weather the elements, the Paradise Trail outdoor swivel lounge chair rises to the challenge beautifully. Handwoven resin wicker over rust-proof aluminum merges high style with low maintenance. Rest assured, though the exposed armrests and swivel base look remarkably like wood, their sturdy aluminum construction is perfectly suited for alfresco living. Plush seat cushions wrapped in high-performing Nuvella® fabric aim to please."",""longDescription"":""Set of 2 | All-weather, handwoven resin wicker over rust-proof aluminum frame | Aluminum armrests and base with wood-like finish | Seat cushions covered with high-performance Nuvella® fabric | Clean fabric with mild soap and water, let air dry; for stubborn stains, use a solution of 4 oz. bleach to 28 oz. water | All-weather foam cushion core wrapped in soft polyester | 360-degree swivel | Ships in single box | Imported fabric and fill | Assembly required | Estimated Assembly Time: 30 Minutes"",""productName"":""Paradise Trail Swivel Lounge Chair (Set of 2)"",""itemDimFriendlyDesc"":""32\""W x 37\""D x 37\""H"",""unitWeightLbs"":""109"",""dimensionalImage"":{""src"":""https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/P750-821-Paradise-Trail-DIM?"",""alt"":""Paradise Trail Swivel Lounge Chair (Set of 2), , large""},""productWidthIn"":""32.5"",""productHeightIn"":""37"",""productDepthIn"":""37"",""fabricDetails"":null,""additionalDimensions"":""[{\""DimensionDescription\"":\""Arm height\"",\""AlternativeDimensionInch\"":\""23.63\"",\""WidthInch\"":\""0\"",\""HeightInch\"":\""0\"",\""DepthInch\"":\""0\""},{\""DimensionDescription\"":\""Distance between arms\"",\""AlternativeDimensionInch\"":\""26.13\"",\""WidthInch\"":\""0\"",\""HeightInch\"":\""0\"",\""DepthInch\"":\""0\""},{\""DimensionDescription\"":\""Seat width\"",\""AlternativeDimensionInch\"":\""26\"",\""WidthInch\"":\""0\"",\""HeightInch\"":\""0\"",\""DepthInch\"":\""0\""},{\""DimensionDescription\"":\""Seat depth\"",\""AlternativeDimensionInch\"":\""21\"",\""WidthInch\"":\""0\"",\""HeightInch\"":\""0\"",\""DepthInch\"":\""0\""},{\""DimensionDescription\"":\""Seat height\"",\""AlternativeDimensionInch\"":\""19.5\"",\""WidthInch\"":\""0\"",\""HeightInch\"":\""0\"",\""DepthInch\"":\""0\""}]"",""assemblyInstructions"":[""https://www.ashleydirect.com/GraphicsVault/Assembly_Instr/P750-821_i.pdf""]}]",
https://www.ashleyfurniture.com/p/nuu_garden_outdoor_woven_rope_bistro_set_of_3/P600009128.html,"3-piece Outdoor Conversation Bistro Set, with its contemporary look, offers you a comfortable and stunning outdoor lounge. This unique bistro set will let you and your family sit back, relax and enjoy your outdoor time. It is perfect in the poolside, garden, deck or patio. This patio bistro set furniture is easy to assemble and is designed to become a focal point of your garden.","Package Includes: 2 single chairs, 1 side table, 2 seat cushions in dark grey color. Dimensions: Single Chair: 23.55"" L x 23.55"" D x 32.25"" H; Table: 19.75"" in diameter x 25"" H; Seat Cushion Thickness: 1.97""  | Durable Composition: All-weather rope and anti-rust aluminum coated surface ensure long-lasting use. No fading, no aging. | Easy To Clean: The warm grey silk printing glass table top and cushions with removable cover are easy to clean. | Modern Design: The modern design makes this bistro set more elegant, and ideal for garden, balcony, deck and any other indoor/outdoor living space. | Easy Assembly: Easy to assemble according to the Installation Manual. We offer 24 hour Customer Service.",Nuu Garden Outdoor Woven Rope Bistro Set of 3,"23.75""W x 23.75""D x 32.5""H",25.4,{},23.62,32.28,23.62,,,['https://www.ashleydirect.com/GraphicsVault/Assembly_Instr/P600009128.pdf'],,[],
https://www.ashleyfurniture.com/p/safavieh_cam_sun_lounger/P600003158.html,"In need of a little sunny R & R? This Cam Sun lounger is the perfect place to stretch out and enjoy a warm breeze or ice cold cocktail. Cam’s coastal styled grey frames and matching grey cushion bring a soothing, sophisticated vibe to your private outdoor oasis.",Metal type: steel | Finish surface treatment: powder coating | Weight capacity: 352.8 | Seat width: 24.8 | Seat depth: 77.95 | Seat height: 14.17 | Ships directly from third party vendor. See Warranty Information page for terms & conditions.,Safavieh Cam Sun Lounger,"24.57""W x 77.22""D x 40.55""H",46.0,{},24.57,40.55,77.22,,,[],,[],
https://www.ashleyfurniture.com/p/highwood_usa_lehigh_5-foot_porch_swing/P600009562.html,"If you have a perfect spot, this is the perfect swing! The swing’s charming design and sophisticated finishes encompass all of the design elements that the Lehigh Collection is known for.","100% made in the USA - backed by US warranty and support | Weatherproof - leave outside year-round. Will not crack, peel or rot when exposed to the elements | No sanding, staining or painting - yet it looks like real wood | Durable material - assembled with 304-grade stainless steel hardware | Some assembly is required",Highwood USA Lehigh 5-Foot Porch Swing,"60.75""W x 24""D x 22""H",67.0,{},60.6,21.8,24.0,,,['https://www.ashleydirect.com/GraphicsVault/Assembly_Instr/P600009562.pdf'],,[],
